POPULATION,AREA,OCCUPANCY,CAPACITY,Min_Temp_C,Max_Temp_C,Unemployment_Rate
34650,14.9,22,28,-0.1,4.7,7.4
26550,9.6,426,780,-0.1,4.7,7.4
21000,3.1,167,171,-0.1,4.7,7.4
16310,1.4,109,90,-0.1,4.7,7.4
16615,3.1,89,89,-0.1,4.7,7.4
16310,1.4,522,532,-0.1,4.7,7.4
43365,7.6,37,42,-0.1,4.7,7.4
18500,1.5,162,167,-0.1,4.7,7.4
21075,2.2,56,56,-0.1,4.7,7.4
28345,1.4,125,126,-0.1,4.7,7.4
20840,2.6,95,95,-0.1,4.7,7.4
16310,1.4,51,51,-0.1,4.7,7.4
43365,7.6,49,50,-0.1,4.7,7.4
17955,7.3,38,40,-0.1,4.7,7.4
15005,2.9,32,33,-0.1,4.7,7.4
17825,0.4,15,16,-0.1,4.7,7.4
28345,1.4,60,63,-0.1,4.7,7.4
28345,1.4,45,45,-0.1,4.7,7.4
14685,5.9,70,70,-0.1,4.7,7.4
10010,0.6,95,100,-0.1,4.7,7.4
17050,3.6,89,90,-0.1,4.7,7.4
34365,3.7,30,30,-0.1,4.7,7.4
17050,3.6,363,377,-0.1,4.7,7.4
21000,3.1,85,88,-0.1,4.7,7.4
9855,1.5,45,45,-0.1,4.7,7.4
11565,1.7,40,40,-0.1,4.7,7.4
13985,1.7,89,91,-0.1,4.7,7.4
13735,1.4,14,14,-0.1,4.7,7.4
25640,9.6,22,22,-0.1,4.7,7.4
26550,6.9,40,40,-0.1,4.7,7.4
28345,1.4,44,44,-0.1,4.7,7.4
16425,4.1,29,30,-0.1,4.7,7.4
17825,0.4,66,66,-0.1,4.7,7.4
16310,1.4,50,50,-0.1,4.7,7.4
16310,1.4,378,470,-0.1,4.7,7.4
14015,2.6,103,103,-0.1,4.7,7.4
21000,3.1,63,64,-0.1,4.7,7.4
16310,1.4,120,120,-0.1,4.7,7.4
16310,1.4,362,363,-0.1,4.7,7.4
14075,1.7,60,60,-0.1,4.7,7.4
10140,3.4,45,45,-0.1,4.7,7.4
7790,1.4,72,72,-0.1,4.7,7.4
29180,2.8,23,27,-0.1,4.7,7.4
28345,1.4,35,35,-0.1,4.7,7.4
25640,9.6,100,98,-0.1,4.7,7.4
18500,1.5,40,40,-0.1,4.7,7.4
29180,2.8,24,25,-0.1,4.7,7.4
20635,4.6,62,62,-0.1,4.7,7.4
29180,2.8,50,50,-0.1,4.7,7.4
32790,4.6,53,53,-0.1,4.7,7.4
24775,7.4,50,51,-0.1,4.7,7.4
7790,1.4,1210,1466,-2.4,4.2,7.4
34635,3.7,124,124,-2.4,4.2,7.4
29180,2.8,67,76,-2.4,4.2,7.4
27870,7.4,313,374,-2.4,4.2,7.4
34650,14.9,22,28,-2.4,4.2,7.4
26550,9.6,417,780,-2.4,4.2,7.4
21000,3.1,166,171,-2.4,4.2,7.4
16310,1.4,109,90,-2.4,4.2,7.4
16615,3.1,89,89,-2.4,4.2,7.4
16310,1.4,522,532,-2.4,4.2,7.4
43365,7.6,37,42,-2.4,4.2,7.4
18500,1.5,159,167,-2.4,4.2,7.4
21075,2.2,56,56,-2.4,4.2,7.4
28345,1.4,125,126,-2.4,4.2,7.4
20840,2.6,95,95,-2.4,4.2,7.4
16310,1.4,51,51,-2.4,4.2,7.4
43365,7.6,49,50,-2.4,4.2,7.4
17955,7.3,39,40,-2.4,4.2,7.4
15005,2.9,31,33,-2.4,4.2,7.4
17825,0.4,15,16,-2.4,4.2,7.4
28345,1.4,61,63,-2.4,4.2,7.4
28345,1.4,45,45,-2.4,4.2,7.4
14685,5.9,69,70,-2.4,4.2,7.4
10010,0.6,96,100,-2.4,4.2,7.4
17050,3.6,88,90,-2.4,4.2,7.4
34365,3.7,30,30,-2.4,4.2,7.4
17050,3.6,364,377,-2.4,4.2,7.4
21000,3.1,85,88,-2.4,4.2,7.4
9855,1.5,45,45,-2.4,4.2,7.4
11565,1.7,40,40,-2.4,4.2,7.4
13985,1.7,88,91,-2.4,4.2,7.4
13735,1.4,14,14,-2.4,4.2,7.4
25640,9.6,22,22,-2.4,4.2,7.4
26550,6.9,40,40,-2.4,4.2,7.4
28345,1.4,44,44,-2.4,4.2,7.4
16425,4.1,29,30,-2.4,4.2,7.4
17825,0.4,66,66,-2.4,4.2,7.4
16310,1.4,50,50,-2.4,4.2,7.4
16310,1.4,376,470,-2.4,4.2,7.4
14015,2.6,103,103,-2.4,4.2,7.4
21000,3.1,64,64,-2.4,4.2,7.4
16310,1.4,120,120,-2.4,4.2,7.4
16310,1.4,362,363,-2.4,4.2,7.4
14075,1.7,60,60,-2.4,4.2,7.4
10140,3.4,45,45,-2.4,4.2,7.4
7790,1.4,72,72,-2.4,4.2,7.4
29180,2.8,23,27,-2.4,4.2,7.4
28345,1.4,34,35,-2.4,4.2,7.4
25640,9.6,100,98,-2.4,4.2,7.4
18500,1.5,40,40,-2.4,4.2,7.4
29180,2.8,24,25,-2.4,4.2,7.4
20635,4.6,61,62,-2.4,4.2,7.4
29180,2.8,50,50,-2.4,4.2,7.4
32790,4.6,53,53,-2.4,4.2,7.4
24775,7.4,50,51,-2.4,4.2,7.4
7790,1.4,1217,1344,-1.7,3.5,7.4
34635,3.7,124,124,-1.7,3.5,7.4
29180,2.8,67,76,-1.7,3.5,7.4
27870,7.4,308,345,-1.7,3.5,7.4
34650,14.9,22,28,-1.7,3.5,7.4
26550,9.6,417,518,-1.7,3.5,7.4
21000,3.1,167,171,-1.7,3.5,7.4
16310,1.4,113,110,-1.7,3.5,7.4
16615,3.1,89,89,-1.7,3.5,7.4
16310,1.4,518,532,-1.7,3.5,7.4
43365,7.6,37,42,-1.7,3.5,7.4
18500,1.5,164,167,-1.7,3.5,7.4
21075,2.2,56,56,-1.7,3.5,7.4
28345,1.4,124,126,-1.7,3.5,7.4
20840,2.6,95,95,-1.7,3.5,7.4
16310,1.4,51,51,-1.7,3.5,7.4
43365,7.6,50,50,-1.7,3.5,7.4
17955,7.3,39,40,-1.7,3.5,7.4
15005,2.9,31,33,-1.7,3.5,7.4
17825,0.4,15,16,-1.7,3.5,7.4
28345,1.4,60,63,-1.7,3.5,7.4
28345,1.4,45,45,-1.7,3.5,7.4
14685,5.9,69,70,-1.7,3.5,7.4
10010,0.6,97,100,-1.7,3.5,7.4
17050,3.6,88,90,-1.7,3.5,7.4
34365,3.7,30,30,-1.7,3.5,7.4
17050,3.6,364,377,-1.7,3.5,7.4
21000,3.1,85,88,-1.7,3.5,7.4
9855,1.5,43,45,-1.7,3.5,7.4
11565,1.7,39,40,-1.7,3.5,7.4
13985,1.7,86,91,-1.7,3.5,7.4
13735,1.4,14,14,-1.7,3.5,7.4
25640,9.6,22,22,-1.7,3.5,7.4
26550,6.9,40,40,-1.7,3.5,7.4
28345,1.4,44,44,-1.7,3.5,7.4
16425,4.1,30,30,-1.7,3.5,7.4
17825,0.4,66,66,-1.7,3.5,7.4
16310,1.4,49,50,-1.7,3.5,7.4
16310,1.4,375,440,-1.7,3.5,7.4
14015,2.6,103,103,-1.7,3.5,7.4
21000,3.1,61,64,-1.7,3.5,7.4
16310,1.4,120,120,-1.7,3.5,7.4
16310,1.4,362,363,-1.7,3.5,7.4
14075,1.7,59,60,-1.7,3.5,7.4
10140,3.4,45,45,-1.7,3.5,7.4
7790,1.4,72,72,-1.7,3.5,7.4
29180,2.8,23,27,-1.7,3.5,7.4
28345,1.4,35,35,-1.7,3.5,7.4
25640,9.6,100,100,-1.7,3.5,7.4
18500,1.5,40,40,-1.7,3.5,7.4
29180,2.8,24,25,-1.7,3.5,7.4
20635,4.6,60,62,-1.7,3.5,7.4
29180,2.8,49,50,-1.7,3.5,7.4
32790,4.6,53,53,-1.7,3.5,7.4
24775,7.4,51,51,-1.7,3.5,7.4
7790,1.4,1204,1344,0.7,9.0,7.4
34635,3.7,124,124,0.7,9.0,7.4
29180,2.8,67,76,0.7,9.0,7.4
27870,7.4,308,345,0.7,9.0,7.4
34650,14.9,22,28,0.7,9.0,7.4
26550,9.6,422,518,0.7,9.0,7.4
21000,3.1,168,171,0.7,9.0,7.4
16310,1.4,113,110,0.7,9.0,7.4
16615,3.1,89,89,0.7,9.0,7.4
16310,1.4,528,532,0.7,9.0,7.4
43365,7.6,37,42,0.7,9.0,7.4
18500,1.5,164,170,0.7,9.0,7.4
21075,2.2,56,56,0.7,9.0,7.4
28345,1.4,123,126,0.7,9.0,7.4
20840,2.6,95,95,0.7,9.0,7.4
16310,1.4,50,51,0.7,9.0,7.4
43365,7.6,50,50,0.7,9.0,7.4
17955,7.3,40,40,0.7,9.0,7.4
15005,2.9,32,33,0.7,9.0,7.4
17825,0.4,15,16,0.7,9.0,7.4
28345,1.4,60,63,0.7,9.0,7.4
28345,1.4,44,45,0.7,9.0,7.4
14685,5.9,70,70,0.7,9.0,7.4
10010,0.6,98,100,0.7,9.0,7.4
17050,3.6,90,90,0.7,9.0,7.4
34365,3.7,30,30,0.7,9.0,7.4
17050,3.6,360,377,0.7,9.0,7.4
21000,3.1,85,88,0.7,9.0,7.4
9855,1.5,43,45,0.7,9.0,7.4
11565,1.7,39,40,0.7,9.0,7.4
13985,1.7,87,91,0.7,9.0,7.4
13735,1.4,14,14,0.7,9.0,7.4
25640,9.6,22,22,0.7,9.0,7.4
26550,6.9,40,40,0.7,9.0,7.4
28345,1.4,44,44,0.7,9.0,7.4
16425,4.1,30,30,0.7,9.0,7.4
17825,0.4,66,66,0.7,9.0,7.4
16310,1.4,50,50,0.7,9.0,7.4
16310,1.4,378,440,0.7,9.0,7.4
14015,2.6,103,103,0.7,9.0,7.4
21000,3.1,63,64,0.7,9.0,7.4
16310,1.4,120,120,0.7,9.0,7.4
16310,1.4,362,363,0.7,9.0,7.4
14075,1.7,60,60,0.7,9.0,7.4
10140,3.4,45,45,0.7,9.0,7.4
7790,1.4,72,72,0.7,9.0,7.4
29180,2.8,23,27,0.7,9.0,7.4
28345,1.4,34,35,0.7,9.0,7.4
25640,9.6,100,100,0.7,9.0,7.4
18500,1.5,40,40,0.7,9.0,7.4
29180,2.8,24,25,0.7,9.0,7.4
20635,4.6,59,62,0.7,9.0,7.4
29180,2.8,49,50,0.7,9.0,7.4
32790,4.6,53,53,0.7,9.0,7.4
24775,7.4,51,51,0.7,9.0,7.4
7790,1.4,1188,1344,-0.7,4.5,7.4
34635,3.7,124,124,-0.7,4.5,7.4
29180,2.8,65,76,-0.7,4.5,7.4
27870,7.4,311,345,-0.7,4.5,7.4
34650,14.9,22,28,-0.7,4.5,7.4
26550,9.6,424,518,-0.7,4.5,7.4
21000,3.1,168,171,-0.7,4.5,7.4
16310,1.4,113,110,-0.7,4.5,7.4
16615,3.1,89,89,-0.7,4.5,7.4
16310,1.4,529,532,-0.7,4.5,7.4
43365,7.6,37,42,-0.7,4.5,7.4
18500,1.5,170,176,-0.7,4.5,7.4
21075,2.2,56,56,-0.7,4.5,7.4
28345,1.4,123,126,-0.7,4.5,7.4
20840,2.6,95,95,-0.7,4.5,7.4
16310,1.4,51,51,-0.7,4.5,7.4
43365,7.6,50,50,-0.7,4.5,7.4
17955,7.3,40,40,-0.7,4.5,7.4
15005,2.9,30,33,-0.7,4.5,7.4
17825,0.4,15,16,-0.7,4.5,7.4
28345,1.4,60,63,-0.7,4.5,7.4
28345,1.4,43,45,-0.7,4.5,7.4
14685,5.9,70,70,-0.7,4.5,7.4
10010,0.6,95,100,-0.7,4.5,7.4
17050,3.6,88,90,-0.7,4.5,7.4
34365,3.7,30,30,-0.7,4.5,7.4
17050,3.6,364,377,-0.7,4.5,7.4
21000,3.1,85,88,-0.7,4.5,7.4
9855,1.5,43,45,-0.7,4.5,7.4
11565,1.7,40,40,-0.7,4.5,7.4
13985,1.7,87,91,-0.7,4.5,7.4
13735,1.4,14,14,-0.7,4.5,7.4
25640,9.6,22,22,-0.7,4.5,7.4
26550,6.9,39,40,-0.7,4.5,7.4
28345,1.4,44,44,-0.7,4.5,7.4
16425,4.1,30,30,-0.7,4.5,7.4
17825,0.4,66,66,-0.7,4.5,7.4
16310,1.4,50,50,-0.7,4.5,7.4
16310,1.4,378,440,-0.7,4.5,7.4
14015,2.6,103,103,-0.7,4.5,7.4
21000,3.1,64,64,-0.7,4.5,7.4
16310,1.4,119,120,-0.7,4.5,7.4
16310,1.4,363,363,-0.7,4.5,7.4
14075,1.7,60,60,-0.7,4.5,7.4
10140,3.4,45,45,-0.7,4.5,7.4
7790,1.4,72,72,-0.7,4.5,7.4
29180,2.8,23,27,-0.7,4.5,7.4
28345,1.4,31,35,-0.7,4.5,7.4
25640,9.6,100,100,-0.7,4.5,7.4
18500,1.5,39,40,-0.7,4.5,7.4
29180,2.8,24,25,-0.7,4.5,7.4
20635,4.6,59,62,-0.7,4.5,7.4
29180,2.8,48,50,-0.7,4.5,7.4
32790,4.6,50,53,-0.7,4.5,7.4
24775,7.4,51,51,-0.7,4.5,7.4
7790,1.4,1194,1344,2.9,6.7,7.4
34635,3.7,124,124,2.9,6.7,7.4
29180,2.8,65,76,2.9,6.7,7.4
27870,7.4,323,345,2.9,6.7,7.4
34650,14.9,22,28,2.9,6.7,7.4
26550,9.6,432,518,2.9,6.7,7.4
21000,3.1,166,171,2.9,6.7,7.4
16310,1.4,113,110,2.9,6.7,7.4
16615,3.1,89,89,2.9,6.7,7.4
16310,1.4,527,532,2.9,6.7,7.4
43365,7.6,37,42,2.9,6.7,7.4
18500,1.5,172,176,2.9,6.7,7.4
21075,2.2,56,56,2.9,6.7,7.4
28345,1.4,122,126,2.9,6.7,7.4
20840,2.6,95,95,2.9,6.7,7.4
16310,1.4,51,51,2.9,6.7,7.4
43365,7.6,50,50,2.9,6.7,7.4
17955,7.3,40,40,2.9,6.7,7.4
15005,2.9,32,33,2.9,6.7,7.4
17825,0.4,15,16,2.9,6.7,7.4
28345,1.4,59,63,2.9,6.7,7.4
28345,1.4,41,45,2.9,6.7,7.4
14685,5.9,70,70,2.9,6.7,7.4
10010,0.6,97,100,2.9,6.7,7.4
17050,3.6,89,90,2.9,6.7,7.4
34365,3.7,30,30,2.9,6.7,7.4
17050,3.6,365,377,2.9,6.7,7.4
21000,3.1,85,88,2.9,6.7,7.4
9855,1.5,41,45,2.9,6.7,7.4
11565,1.7,39,40,2.9,6.7,7.4
13985,1.7,87,91,2.9,6.7,7.4
13735,1.4,12,14,2.9,6.7,7.4
25640,9.6,22,22,2.9,6.7,7.4
26550,6.9,40,40,2.9,6.7,7.4
28345,1.4,44,44,2.9,6.7,7.4
16425,4.1,30,30,2.9,6.7,7.4
17825,0.4,65,66,2.9,6.7,7.4
16310,1.4,50,50,2.9,6.7,7.4
16310,1.4,376,440,2.9,6.7,7.4
14015,2.6,103,103,2.9,6.7,7.4
21000,3.1,62,64,2.9,6.7,7.4
16310,1.4,120,120,2.9,6.7,7.4
16310,1.4,362,363,2.9,6.7,7.4
14075,1.7,60,60,2.9,6.7,7.4
10140,3.4,45,45,2.9,6.7,7.4
7790,1.4,71,72,2.9,6.7,7.4
29180,2.8,23,27,2.9,6.7,7.4
28345,1.4,34,35,2.9,6.7,7.4
25640,9.6,100,100,2.9,6.7,7.4
18500,1.5,40,40,2.9,6.7,7.4
29180,2.8,24,25,2.9,6.7,7.4
20635,4.6,59,62,2.9,6.7,7.4
29180,2.8,48,50,2.9,6.7,7.4
32790,4.6,53,53,2.9,6.7,7.4
24775,7.4,51,51,2.9,6.7,7.4
7790,1.4,1191,1344,-3.6,15.5,7.4
34635,3.7,122,124,-3.6,15.5,7.4
29180,2.8,63,76,-3.6,15.5,7.4
27870,7.4,323,345,-3.6,15.5,7.4
34650,14.9,22,28,-3.6,15.5,7.4
26550,9.6,430,518,-3.6,15.5,7.4
21000,3.1,157,171,-3.6,15.5,7.4
16310,1.4,113,110,-3.6,15.5,7.4
16615,3.1,89,89,-3.6,15.5,7.4
16310,1.4,526,532,-3.6,15.5,7.4
43365,7.6,37,42,-3.6,15.5,7.4
18500,1.5,170,176,-3.6,15.5,7.4
21075,2.2,56,56,-3.6,15.5,7.4
28345,1.4,124,126,-3.6,15.5,7.4
20840,2.6,95,95,-3.6,15.5,7.4
16310,1.4,51,51,-3.6,15.5,7.4
43365,7.6,50,50,-3.6,15.5,7.4
17955,7.3,39,40,-3.6,15.5,7.4
15005,2.9,32,33,-3.6,15.5,7.4
17825,0.4,15,16,-3.6,15.5,7.4
28345,1.4,59,63,-3.6,15.5,7.4
28345,1.4,44,45,-3.6,15.5,7.4
14685,5.9,70,70,-3.6,15.5,7.4
10010,0.6,99,100,-3.6,15.5,7.4
17050,3.6,90,90,-3.6,15.5,7.4
34365,3.7,30,30,-3.6,15.5,7.4
17050,3.6,364,377,-3.6,15.5,7.4
21000,3.1,85,88,-3.6,15.5,7.4
9855,1.5,42,45,-3.6,15.5,7.4
11565,1.7,40,40,-3.6,15.5,7.4
13985,1.7,87,91,-3.6,15.5,7.4
13735,1.4,13,14,-3.6,15.5,7.4
25640,9.6,21,22,-3.6,15.5,7.4
26550,6.9,40,40,-3.6,15.5,7.4
28345,1.4,44,44,-3.6,15.5,7.4
16425,4.1,30,30,-3.6,15.5,7.4
17825,0.4,66,66,-3.6,15.5,7.4
16310,1.4,50,50,-3.6,15.5,7.4
16310,1.4,373,440,-3.6,15.5,7.4
14015,2.6,103,103,-3.6,15.5,7.4
21000,3.1,63,64,-3.6,15.5,7.4
16310,1.4,120,120,-3.6,15.5,7.4
16310,1.4,362,363,-3.6,15.5,7.4
14075,1.7,59,60,-3.6,15.5,7.4
10140,3.4,45,45,-3.6,15.5,7.4
7790,1.4,72,72,-3.6,15.5,7.4
29180,2.8,23,27,-3.6,15.5,7.4
28345,1.4,34,35,-3.6,15.5,7.4
25640,9.6,100,100,-3.6,15.5,7.4
18500,1.5,40,40,-3.6,15.5,7.4
29180,2.8,24,25,-3.6,15.5,7.4
20635,4.6,58,62,-3.6,15.5,7.4
29180,2.8,48,50,-3.6,15.5,7.4
32790,4.6,53,53,-3.6,15.5,7.4
24775,7.4,51,51,-3.6,15.5,7.4
7790,1.4,1191,1344,-7.7,1.8,7.4
34635,3.7,121,124,-7.7,1.8,7.4
29180,2.8,63,76,-7.7,1.8,7.4
27870,7.4,328,345,-7.7,1.8,7.4
34650,14.9,23,28,-7.7,1.8,7.4
26550,9.6,429,518,-7.7,1.8,7.4
21000,3.1,159,171,-7.7,1.8,7.4
16310,1.4,113,110,-7.7,1.8,7.4
16615,3.1,89,89,-7.7,1.8,7.4
16310,1.4,529,532,-7.7,1.8,7.4
43365,7.6,37,42,-7.7,1.8,7.4
18500,1.5,172,176,-7.7,1.8,7.4
21075,2.2,56,56,-7.7,1.8,7.4
28345,1.4,124,126,-7.7,1.8,7.4
20840,2.6,95,95,-7.7,1.8,7.4
16310,1.4,51,51,-7.7,1.8,7.4
43365,7.6,50,50,-7.7,1.8,7.4
17955,7.3,38,40,-7.7,1.8,7.4
15005,2.9,32,33,-7.7,1.8,7.4
17825,0.4,15,16,-7.7,1.8,7.4
28345,1.4,59,63,-7.7,1.8,7.4
28345,1.4,44,45,-7.7,1.8,7.4
14685,5.9,70,70,-7.7,1.8,7.4
10010,0.6,95,100,-7.7,1.8,7.4
17050,3.6,90,90,-7.7,1.8,7.4
34365,3.7,30,30,-7.7,1.8,7.4
17050,3.6,360,377,-7.7,1.8,7.4
21000,3.1,85,88,-7.7,1.8,7.4
9855,1.5,43,45,-7.7,1.8,7.4
11565,1.7,40,40,-7.7,1.8,7.4
13985,1.7,87,91,-7.7,1.8,7.4
13735,1.4,13,14,-7.7,1.8,7.4
25640,9.6,21,22,-7.7,1.8,7.4
26550,6.9,39,40,-7.7,1.8,7.4
28345,1.4,44,44,-7.7,1.8,7.4
16425,4.1,30,30,-7.7,1.8,7.4
17825,0.4,66,66,-7.7,1.8,7.4
16310,1.4,50,50,-7.7,1.8,7.4
16310,1.4,373,440,-7.7,1.8,7.4
14015,2.6,103,103,-7.7,1.8,7.4
21000,3.1,64,64,-7.7,1.8,7.4
16310,1.4,120,120,-7.7,1.8,7.4
16310,1.4,362,363,-7.7,1.8,7.4
14075,1.7,58,60,-7.7,1.8,7.4
10140,3.4,45,45,-7.7,1.8,7.4
7790,1.4,72,72,-7.7,1.8,7.4
29180,2.8,23,27,-7.7,1.8,7.4
28345,1.4,35,35,-7.7,1.8,7.4
25640,9.6,98,100,-7.7,1.8,7.4
18500,1.5,40,40,-7.7,1.8,7.4
29180,2.8,24,25,-7.7,1.8,7.4
20635,4.6,58,62,-7.7,1.8,7.4
29180,2.8,48,50,-7.7,1.8,7.4
32790,4.6,53,53,-7.7,1.8,7.4
24775,7.4,51,51,-7.7,1.8,7.4
7790,1.4,1199,1344,-4.7,2.2,7.4
34635,3.7,121,124,-4.7,2.2,7.4
29180,2.8,63,76,-4.7,2.2,7.4
27870,7.4,330,345,-4.7,2.2,7.4
34650,14.9,23,28,-4.7,2.2,7.4
26550,9.6,429,518,-4.7,2.2,7.4
21000,3.1,161,171,-4.7,2.2,7.4
16310,1.4,113,110,-4.7,2.2,7.4
16615,3.1,89,89,-4.7,2.2,7.4
16310,1.4,528,532,-4.7,2.2,7.4
43365,7.6,37,42,-4.7,2.2,7.4
18500,1.5,173,176,-4.7,2.2,7.4
21075,2.2,56,56,-4.7,2.2,7.4
28345,1.4,124,126,-4.7,2.2,7.4
20840,2.6,95,95,-4.7,2.2,7.4
16310,1.4,51,51,-4.7,2.2,7.4
43365,7.6,50,50,-4.7,2.2,7.4
17955,7.3,39,40,-4.7,2.2,7.4
15005,2.9,32,33,-4.7,2.2,7.4
17825,0.4,15,16,-4.7,2.2,7.4
28345,1.4,59,63,-4.7,2.2,7.4
28345,1.4,42,45,-4.7,2.2,7.4
14685,5.9,70,70,-4.7,2.2,7.4
10010,0.6,97,100,-4.7,2.2,7.4
17050,3.6,90,90,-4.7,2.2,7.4
34365,3.7,30,30,-4.7,2.2,7.4
17050,3.6,363,377,-4.7,2.2,7.4
21000,3.1,85,88,-4.7,2.2,7.4
9855,1.5,43,45,-4.7,2.2,7.4
11565,1.7,40,40,-4.7,2.2,7.4
13985,1.7,86,91,-4.7,2.2,7.4
13735,1.4,13,14,-4.7,2.2,7.4
25640,9.6,21,22,-4.7,2.2,7.4
26550,6.9,39,40,-4.7,2.2,7.4
28345,1.4,44,44,-4.7,2.2,7.4
16425,4.1,30,30,-4.7,2.2,7.4
17825,0.4,65,66,-4.7,2.2,7.4
16310,1.4,50,50,-4.7,2.2,7.4
16310,1.4,373,440,-4.7,2.2,7.4
14015,2.6,103,103,-4.7,2.2,7.4
21000,3.1,63,64,-4.7,2.2,7.4
16310,1.4,120,120,-4.7,2.2,7.4
16310,1.4,362,363,-4.7,2.2,7.4
14075,1.7,60,60,-4.7,2.2,7.4
10140,3.4,45,45,-4.7,2.2,7.4
7790,1.4,71,72,-4.7,2.2,7.4
29180,2.8,23,27,-4.7,2.2,7.4
28345,1.4,35,35,-4.7,2.2,7.4
25640,9.6,98,100,-4.7,2.2,7.4
18500,1.5,40,40,-4.7,2.2,7.4
29180,2.8,24,25,-4.7,2.2,7.4
20635,4.6,58,62,-4.7,2.2,7.4
29180,2.8,48,50,-4.7,2.2,7.4
32790,4.6,53,53,-4.7,2.2,7.4
24775,7.4,51,51,-4.7,2.2,7.4
7790,1.4,1201,1344,0.4,3.9,7.4
34635,3.7,122,124,0.4,3.9,7.4
29180,2.8,63,76,0.4,3.9,7.4
27870,7.4,320,345,0.4,3.9,7.4
34650,14.9,23,28,0.4,3.9,7.4
26550,9.6,437,518,0.4,3.9,7.4
21000,3.1,160,171,0.4,3.9,7.4
16310,1.4,113,110,0.4,3.9,7.4
16615,3.1,89,89,0.4,3.9,7.4
16310,1.4,527,540,0.4,3.9,7.4
43365,7.6,37,42,0.4,3.9,7.4
18500,1.5,173,176,0.4,3.9,7.4
21075,2.2,56,56,0.4,3.9,7.4
28345,1.4,123,126,0.4,3.9,7.4
20840,2.6,95,95,0.4,3.9,7.4
16310,1.4,51,51,0.4,3.9,7.4
43365,7.6,50,50,0.4,3.9,7.4
17955,7.3,38,40,0.4,3.9,7.4
15005,2.9,32,33,0.4,3.9,7.4
17825,0.4,15,16,0.4,3.9,7.4
28345,1.4,59,63,0.4,3.9,7.4
28345,1.4,44,45,0.4,3.9,7.4
14685,5.9,70,70,0.4,3.9,7.4
10010,0.6,97,100,0.4,3.9,7.4
17050,3.6,90,90,0.4,3.9,7.4
34365,3.7,30,30,0.4,3.9,7.4
17050,3.6,364,377,0.4,3.9,7.4
21000,3.1,85,88,0.4,3.9,7.4
9855,1.5,45,45,0.4,3.9,7.4
11565,1.7,40,40,0.4,3.9,7.4
13985,1.7,87,91,0.4,3.9,7.4
13735,1.4,13,14,0.4,3.9,7.4
25640,9.6,21,22,0.4,3.9,7.4
26550,6.9,39,40,0.4,3.9,7.4
28345,1.4,44,44,0.4,3.9,7.4
16425,4.1,30,30,0.4,3.9,7.4
17825,0.4,66,66,0.4,3.9,7.4
16310,1.4,50,50,0.4,3.9,7.4
16310,1.4,370,440,0.4,3.9,7.4
14015,2.6,103,103,0.4,3.9,7.4
21000,3.1,62,64,0.4,3.9,7.4
16310,1.4,119,120,0.4,3.9,7.4
16310,1.4,361,363,0.4,3.9,7.4
14075,1.7,60,60,0.4,3.9,7.4
10140,3.4,45,45,0.4,3.9,7.4
7790,1.4,72,72,0.4,3.9,7.4
29180,2.8,23,27,0.4,3.9,7.4
28345,1.4,26,35,0.4,3.9,7.4
25640,9.6,92,100,0.4,3.9,7.4
18500,1.5,40,40,0.4,3.9,7.4
29180,2.8,24,25,0.4,3.9,7.4
20635,4.6,58,62,0.4,3.9,7.4
29180,2.8,46,50,0.4,3.9,7.4
32790,4.6,53,53,0.4,3.9,7.4
24775,7.4,51,51,0.4,3.9,7.4
7790,1.4,1203,1344,1.3,5.2,7.4
34635,3.7,117,124,1.3,5.2,7.4
29180,2.8,63,76,1.3,5.2,7.4
27870,7.4,320,345,1.3,5.2,7.4
34650,14.9,23,28,1.3,5.2,7.4
26550,9.6,438,518,1.3,5.2,7.4
21000,3.1,162,171,1.3,5.2,7.4
16310,1.4,113,110,1.3,5.2,7.4
16615,3.1,89,89,1.3,5.2,7.4
16310,1.4,525,540,1.3,5.2,7.4
43365,7.6,37,42,1.3,5.2,7.4
18500,1.5,169,176,1.3,5.2,7.4
21075,2.2,56,56,1.3,5.2,7.4
28345,1.4,122,126,1.3,5.2,7.4
20840,2.6,95,95,1.3,5.2,7.4
16310,1.4,51,51,1.3,5.2,7.4
43365,7.6,50,50,1.3,5.2,7.4
17955,7.3,40,40,1.3,5.2,7.4
15005,2.9,32,33,1.3,5.2,7.4
17825,0.4,16,16,1.3,5.2,7.4
28345,1.4,59,63,1.3,5.2,7.4
28345,1.4,44,45,1.3,5.2,7.4
14685,5.9,70,70,1.3,5.2,7.4
10010,0.6,99,100,1.3,5.2,7.4
17050,3.6,90,90,1.3,5.2,7.4
34365,3.7,30,30,1.3,5.2,7.4
17050,3.6,358,377,1.3,5.2,7.4
21000,3.1,85,88,1.3,5.2,7.4
9855,1.5,44,45,1.3,5.2,7.4
11565,1.7,39,40,1.3,5.2,7.4
13985,1.7,88,91,1.3,5.2,7.4
13735,1.4,13,14,1.3,5.2,7.4
25640,9.6,21,22,1.3,5.2,7.4
26550,6.9,39,40,1.3,5.2,7.4
28345,1.4,43,44,1.3,5.2,7.4
16425,4.1,30,30,1.3,5.2,7.4
17825,0.4,66,66,1.3,5.2,7.4
16310,1.4,50,50,1.3,5.2,7.4
16310,1.4,363,440,1.3,5.2,7.4
14015,2.6,103,103,1.3,5.2,7.4
21000,3.1,64,64,1.3,5.2,7.4
16310,1.4,120,120,1.3,5.2,7.4
